1570788261025319351	,2026030923001119351457620300	,11130600726030956035753125832	,红包	,2026-03-19 18:06:31,淘宝（中国）软件有限公司(tejiabantx@service.aliyun.com)	,10.76,0.00,3742.17,支付宝,交易付款,红包	
1570788776490529210	,2026031910002001210533706841	,20260319012510000000210013134034	,	,2026-03-19 18:06:31,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-1.67,3740.50,支付宝,其它,1688增值服务-先采后付服务费:3284842011265123258-兼容乐高300颗粒手提礼盒套装儿童DIY积木	
1570788720205229210	,BO2026031946200802210205	,HJCAEB==500000067800015031==6365836457950194	,	,2026-03-19 18:06:34,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-1.92,3738.58,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3284842011265123258:3284842011265123258)扣款）	
1571245484723900081	,2026031910002001080508878074	,02960100030022426031900888064511	,	,2026-03-19 18:09:39,****y	,13.50,0.00,3752.08,支付宝,其它,1688增值服务-先采后付保理贴现:3291471588900498182	
1570788898007929210	,2026031910002001210533822882	,20260319012510000000210013072840	,	,2026-03-19 18:09:08,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.31,3751.77,支付宝,其它,1688增值服务-先采后付服务费:3281502288047927488-恐龙三合一运动机冲天火箭亲子互动套圈	
1570788886186329210	,BO2026031946052069210205	,HJCAEB==500000067800015031==6365805086510194	,	,2026-03-19 18:09:09,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.34,3751.43,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3281502288047927488:3281502288047927488)扣款）	
1570788709714229210	,2026031910002001210533674387	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030022426031900888064511	,	,2026-03-19 18:09:40,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.08,3751.35,支付宝,其它,1688增值服务-先采后付提前回款费用-3291471588900498182	
1570796866759950341	,2026031422001850341422608339	,T50060NP3290252055197426161	,儿童浴室冰淇淋泡泡制造机沐浴洗澡浴室儿童戏水互动玩具	,2026-03-19 19:10:38,2088************0156	,30.55,0.00,3781.90,支付宝,交易分账,聚宝盆严选_超链商家收款_订单号:3290252055197426161(3290252055197426161)	
1570767416584870591	,2026031022001870591428176927	,11120600726031093925507077404	,儿童小汽车玩具套装惯性工程车男孩宝宝模型耐摔1岁2女孩礼品	,2026-03-19 19:27:53,2088************0156	,85.65,0.00,3867.55,支付宝,交易分账,聚宝盆严选_超链商家收款_订单号:3287487505022070474(3287487505023070474)	
1570788913545929210	,2026031910002001210533872640	,20260319012510000000210013114180	,	,2026-03-19 19:28:03,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.28,3867.27,支付宝,其它,1688增值买家保障服务费-3287483977902070474（单笔主订单各SKU子单的总费用）	
1570788715880329210	,2026031910002001210534000631	,20260319012510000000210013293251	,	,2026-03-19 19:28:46,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.69,3866.58,支付宝,其它,1688增值买家保障服务费-3287052806860070474（单笔主订单各SKU子单的总费用）	
1571124186677300561	,2026031910002001560508889820	,02960100030022426031900888130775	,	,2026-03-19 20:20:36,****y	,7.71,0.00,3874.29,支付宝,其它,1688增值服务-先采后付保理贴现:5101842530026765324	
1570788823424629210	,2026031910002001210533882647	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030022426031900888130775	,	,2026-03-19 20:20:37,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.05,3874.24,支付宝,其它,1688增值服务-先采后付提前回款费用-5101842530026765324	
1570770404548503201	,2026031923001803201431104432	,T50060NP3291539053945591857	,青蛙平衡树平衡太空人儿童益智桌游玩具多人对战互动叠叠乐玩具	,2026-03-19 22:02:54,*姚(155******92)	,13.80,0.00,3888.04,支付宝,其它,青蛙平衡树平衡太空人儿童益智桌游玩具多人对战互动叠叠乐玩具	
1570788986615229210	,2026031910002001210533982904	,FI960100FDO010926031902410897966	,	,2026-03-19 22:02:56,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,3888.02,支付宝,其它,1688增值服务-1688-极速周转-服务费(3291539053945591857)	
1570788263657033031	,2026031923001833031455097918	,T50060NP3291119366551762869	,吹泡泡机鲨鱼浴室洗澡玩具儿童户外戏水螃蟹吹泡沫制造机亲子互动	,2026-03-19 23:01:36,*帆(186******51)	,14.26,0.00,3902.28,支付宝,其它,吹泡泡机鲨鱼浴室洗澡玩具儿童户外戏水螃蟹吹泡沫制造机亲子互动	
1570788964479629210	,2026031910002001210533828279	,FI960100FDO010426031902410929715	,	,2026-03-19 23:01:38,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.03,3902.25,支付宝,其它,1688增值服务-1688-极速周转-服务费(3291119366551762869)	
1570788935817429211	,2022081610002001210211406648|20260319113097722102	,at/668923708	,	,2026-03-19 23:10:15,****号	,2.13,0.00,3904.38,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2358101259083	
1570788935817629210	,2022081610002001210211406648|20260319113097722102	,at/668923708	,	,2026-03-19 23:10:15,阿里巴巴(中国)网络技术有限公司(1688famo@alibaba-inc.com)	,0.00,-2.13,3902.25,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2358101259083	
1570865895225912521	,2026032023001812521444871604	,T50060NP5102506944318900820	,吹泡泡机鲨鱼浴室洗澡玩具儿童户外戏水螃蟹吹泡沫制造机亲子互动	,2026-03-20 00:23:21,**尧(133******78)	,18.30,0.00,3920.55,支付宝,其它,吹泡泡机鲨鱼浴室洗澡玩具儿童户外戏水螃蟹吹泡沫制造机亲子互动	
1570788753056029210	,2026032010002001210533882973	,FI960100FDO004226032002407202693	,	,2026-03-20 00:23:23,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.03,3920.52,支付宝,其它,1688增值服务-1688-极速周转-服务费(5102506944318900820)	
1570798718013867371	,2026032022001867371450075588	,T50060NP3291551401982080055	,跨境儿童益智抢答器蜂鸣器课堂知识竞赛手按铃游戏PK比赛道具玩具	,2026-03-20 00:31:13,**飞(280***@qq.com)	,25.79,0.00,3946.31,支付宝,其它,跨境儿童益智抢答器蜂鸣器课堂知识竞赛手按铃游戏PK比赛道具玩具	
1570788986058229210	,2026032010002001210534095600	,FI960100FDO007126032002410977913	,	,2026-03-20 00:31:15,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.05,3946.26,支付宝,其它,1688增值服务-1688-极速周转-服务费(3291551401982080055)	
1570749161913606631	,2026032023001806631413747748	,T50060NP3291671280016862457	,儿童手推飞机玩具宝宝学步车推推乐学走路助步车多功能防侧翻伸缩	,2026-03-20 02:21:34,徐州市诺丘士贸易有限公司(zy36914587@163.com)	,9.98,0.00,3956.24,支付宝,其它,儿童手推飞机玩具宝宝学步车推推乐学走路助步车多功能防侧翻伸缩	
1570788844112429210	,2026032010002001210533888164	,FI960100FDO012326032002410824909	,	,2026-03-20 02:21:36,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,3956.22,支付宝,其它,1688增值服务-1688-极速周转-服务费(3291671280016862457)	
1570765896376352201	,2026031622001852201414256354	,T50060NP3290989261954919592	,Fidget Pad减压手柄 陀螺魔方游戏手柄指尖游戏创意解压玩具	,2026-03-20 02:57:58,2088************0156	,6.18,0.00,3962.40,支付宝,交易分账,一六发发餐饮_超链商家收款_订单号:3290989261954919592(3290989261954919592)	
1570771437905130151	,2026032023001830151445945761	,11070600726032002455043887933	,新品跨境热卖儿童脚踩棒球练习器户外体育健身运动棒球发射器玩具	,2026-03-20 07:23:08,**蓉(and***@gmail.com)	,997.50,0.00,4959.90,支付宝,其它,新品跨境热卖儿童脚踩棒球练习器户外体育健身运动棒球发射器玩具	
1570789016276829210	,2026032010002001210533989623	,FI960100FDO003926032002410868352	,	,2026-03-20 07:23:10,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-1.80,4958.10,支付宝,其它,1688增值服务-1688-极速周转-服务费(3291556441943883379)	
1570788963562829210	,2026032010002001000567750725	,3799462052	,	,2026-03-20 08:51:44,****y	,0.00,-7.71,4950.39,支付宝,其它,1688增值服务-先采后付售后退款:5101842530026765324-儿童手推飞机玩具宝宝学步车推推乐学	
1570788943113829210	,2026032010002001210533931354	,20260320012510000000210014686744	,	,2026-03-20 08:51:50,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.05,4950.34,支付宝,其它,1688增值买家保障服务费-5101842530026765324（单笔主订单各SKU子单的总费用）	
1570734115737068871	,2026032022001868871445420682	,T50060NP3202758948195040081	,跨境新款儿童玩具大吃小三连环游戏套娃亲子互动益智力桌游玩具	,2026-03-20 09:13:26,深圳市上千亿贸易有限公司(m13451678270@163.com)	,193.70,0.00,5144.04,支付宝,其它,跨境新款儿童玩具大吃小三连环游戏套娃亲子互动益智力桌游玩具	
1570788810867729210	,BO2026032047017894210205	,HJCAEB==500000067800015031==6366813695210194	,	,2026-03-20 09:13:29,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.04,5144.00,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3202758948195040081:3202758948196040081)扣款）	
1570789005682529210	,BO2026032046966565210205	,HJCAEB==500000067800015031==6366843640480194	,	,2026-03-20 09:13:29,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.59,5143.41,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3202758948195040081:3202758948198040081)扣款）	
1570789007713429210	,BO2026032046907803210205	,HJCAEB==500000067800015031==6366844238910194	,	,2026-03-20 09:13:29,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.43,5142.98,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3202758948195040081:3202758948197040081)扣款）	
1570734060526668871	,2026032022001868871445446515	,T50060NP3198285554071040081	,跨境爆款钓鱼大师伸缩鱼玩具套装桌面对战儿童益智早教亲子玩具	,2026-03-20 09:41:54,深圳市上千亿贸易有限公司(m13451678270@163.com)	,1955.20,0.00,7098.18,支付宝,其它,跨境爆款钓鱼大师伸缩鱼玩具套装桌面对战儿童益智早教亲子玩具	
1570789008572829210	,BO2026032047101483210205	,HJCAEB==500000067800015031==6366972682430194	,	,2026-03-20 09:41:59,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.26,7097.92,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3198285554071040081:3198285554076040081)扣款）	
1570788945340329210	,BO2026032047174019210205	,HJCAEB==500000067800015031==6366962589980194	,	,2026-03-20 09:41:59,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.55,7097.37,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3198285554071040081:3198285554075040081)扣款）	
1570788753076729210	,BO2026032047172766210205	,HJCAEB==500000067800015031==6366993247900194	,	,2026-03-20 09:42:00,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.16,7097.21,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3198285554071040081:3198285554080040081)扣款）	
1570788776535829210	,BO2026032046995583210205	,HJCAEB==500000067800015031==6366981069300194	,	,2026-03-20 09:42:00,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.04,7097.17,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3198285554071040081:3198285554082040081)扣款）	
1570788943813329210	,BO2026032046970981210205	,HJCAEB==500000067800015031==6367010917700194	,	,2026-03-20 09:42:00,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-1.09,7096.08,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3198285554071040081:3198285554074040081)扣款）	
1570788881854529210	,BO2026032046949196210205	,HJCAEB==500000067800015031==6366998037450194	,	,2026-03-20 09:42:00,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.30,7095.78,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3198285554071040081:3198285554073040081)扣款）	
1570788960099629210	,BO2026032047089508210205	,HJCAEB==500000067800015031==6366981766590194	,	,2026-03-20 09:42:00,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-5.87,7089.91,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3198285554071040081:3198285554079040081)扣款）	
1570789008573029210	,BO2026032046969424210205	,HJCAEB==500000067800015031==6367017110580194	,	,2026-03-20 09:42:00,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.30,7089.61,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3198285554071040081:3198285554078040081)扣款）	
1570788773425829210	,BO2026032047248254210205	,HJCAEB==500000067800015031==6367024101130194	,	,2026-03-20 09:42:00,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.33,7089.28,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3198285554071040081:3198285554077040081)扣款）	
1570788931250529210	,BO2026032047145042210205	,HJCAEB==500000067800015031==6366954597900194	,	,2026-03-20 09:42:01,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.64,7088.64,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3198285554071040081:3198285554083040081)扣款）	
1570788789898429210	,BO2026032047090550210205	,HJCAEB==500000067800015031==6366957697260194	,	,2026-03-20 09:42:01,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-1.58,7087.06,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3198285554071040081:3198285554084040081)扣款）	
1570742705597662851	,2026032022001862851451983610	,T50060NP5102318666786659805	,青蛙平衡树平衡太空人儿童益智桌游玩具多人对战互动叠叠乐玩具	,2026-03-20 09:45:01,**珊(131******26)	,50.04,0.00,7137.10,支付宝,其它,青蛙平衡树平衡太空人儿童益智桌游玩具多人对战互动叠叠乐玩具	
1570788990308529210	,2026032010002001210534096203	,FI960100FDO011226032002400839044	,	,2026-03-20 09:45:03,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.09,7137.01,支付宝,其它,1688增值服务-1688-极速周转-服务费(5102318666786659805)	
1570709629283983251	,2026030822001883251435351516	,T50060NP3283765464213691992	,儿童小汽车玩具套装惯性工程车男孩宝宝模型耐摔1岁2女孩礼品	,2026-03-20 09:47:33,2088************0156	,4.65,0.00,7141.66,支付宝,交易分账,聚宝盆严选_超链商家收款_订单号:3283765464213691992(3283765464213691992)	
1570788828447829210	,BO2026032046998242210205	,HJCAEB==500000067800015031==6366949757910194	,	,2026-03-20 09:47:12,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.08,7141.58,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3198285554071040081:3198285554081040081)扣款）	
1570789002132829210	,2026032010002001570574966160	,3790984002	,	,2026-03-20 10:13:29,****y	,0.00,-40.40,7101.18,支付宝,其它,1688增值服务-先采后付售后退款:5100015493175748120-婴儿多面体忙碌球玩具宝宝早教益智22面	
1570788959312429210	,2026032010002001210533938859	,20260320012510000000210015164639	,	,2026-03-20 10:14:03,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.03,7101.15,支付宝,其它,1688增值服务-先采后付服务费:5100015493175748120-婴儿多面体忙碌球玩具宝宝早教益智22面体	
1570788941395829210	,2026032010002001210534214417	,20260320012510000000210015286185	,	,2026-03-20 10:14:17,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.24,7100.91,支付宝,其它,1688增值买家保障服务费-5100015493175748120（单笔主订单各SKU子单的总费用）	
1570787310206087351	,2026032022001887351427775712	,T50060NP5102548272516882424	,代发包邮儿童乐器小吉他尤克里里迷你四弦可弹奏早教音乐玩具	,2026-03-20 11:02:06,徐州市库纳蕊新能源有限公司(jingdengzhen111@163.com)	,10.00,0.00,7110.91,支付宝,其它,代发包邮儿童乐器小吉他尤克里里迷你四弦可弹奏早教音乐玩具	
1570789032265829210	,2026032010002001210534147143	,FI960100FDO001226032002411144199	,	,2026-03-20 11:02:08,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,7110.89,支付宝,其它,1688增值服务-1688-极速周转-服务费(5102548272516882424)	
1570788957461929210	,2026032010002001210534056608	,20260320012510000000210015349603	,	,2026-03-20 11:20:33,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-4.18,7106.71,支付宝,其它,1688增值买家保障服务费-5099832288129783034（单笔主订单各SKU子单的总费用）	
1570741518684587581	,2026032022001887581442845196	,T50060NP5102194431094301723	,黄鸭子儿童沙滩玩具套装海边户外玩沙戏水沙滩桶挖沙工具沙滩铲子	,2026-03-20 11:38:04,**生(189******93)	,48.03,0.00,7154.74,支付宝,其它,黄鸭子儿童沙滩玩具套装海边户外玩沙戏水沙滩桶挖沙工具沙滩铲子	
1570788896647129210	,2026032010002001210534317536	,FI960100FDO010426032002411192261	,	,2026-03-20 11:38:06,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.09,7154.65,支付宝,其它,1688增值服务-1688-极速周转-服务费(5102194431094301723)	
1570789009160529210	,20260320019130101000210076849485	,20260320009130501000210048421550	,	,2026-03-20 11:57:37,****y	,0.00,-7154.65,0.00,支付宝,转账,余额自动转入	
1570789012877229211	,2022081610002001210211406648|20260320102019812102	,at/669502064	,	,2026-03-20 12:02:03,****号	,9.98,0.00,9.98,支付宝,其它,1688保证金-支付-极速到账交易退款 退款单号：TQ380521803819764993	
1570789012877429210	,2022081610002001210211406648|20260320102019812102	,at/669502064	,	,2026-03-20 12:02:03,徐州市璀晖璨贸易有限公司(vdqs74233isr@163.com)	,0.00,-9.98,0.00,支付宝,其它,1688保证金-支付-极速到账交易退款 退款单号：TQ380521803819764993	
1570788954369529211	,2022081610002001210211406648|20260320101279522102	,at/669440236	,	,2026-03-20 12:02:05,****号	,9.98,0.00,9.98,支付宝,其它,1688保证金-支付-极速到账交易退款 退款单号：TQ380523567510764993	
1570788954369729210	,2022081610002001210211406648|20260320101279522102	,at/669440236	,	,2026-03-20 12:02:05,徐州市璀晖璨贸易有限公司(vdqs74233isr@163.com)	,0.00,-9.98,0.00,支付宝,其它,1688保证金-支付-极速到账交易退款 退款单号：TQ380523567510764993	
1570738462617491651	,2026032022001891651441740683	,T50060NP3291130959650105755	,代发包邮儿童乐器小吉他尤克里里迷你四弦可弹奏早教音乐玩具	,2026-03-20 12:18:55,**超(150******09)	,10.00,0.00,10.00,支付宝,其它,代发包邮儿童乐器小吉他尤克里里迷你四弦可弹奏早教音乐玩具	
1570788853337329210	,2026032010002001210534107135	,FI960100FDO003326032002411224853	,	,2026-03-20 12:18:57,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,9.98,支付宝,其它,1688增值服务-1688-极速周转-服务费(3291130959650105755)	
1570731984279487971	,2026032022001887971445666919	,T50060NP5101645575155364210	,批发甜甜圈女孩玩具女童仿真饰品首饰盒百宝箱过家家儿童玩具礼物	,2026-03-20 12:23:23,**远(985***@qq.com)	,55.51,0.00,65.49,支付宝,其它,批发甜甜圈女孩玩具女童仿真饰品首饰盒百宝箱过家家儿童玩具礼物	
1570789002147029210	,2026032010002001210534081902	,FI960100FDO005626032002411449130	,	,2026-03-20 12:23:25,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.10,65.39,支付宝,其它,1688增值服务-1688-极速周转-服务费(5101645575155364210)	
1570778424036858401	,2026032023001858401452489161	,T50060NP5102717329604463207	,跨境变声器小喇叭手持搞笑喊话器整蛊创意话筒大嘴巴新奇玩具批发	,2026-03-20 13:22:45,威海普森电子商务有限公司(pusen0101@163.com)	,16.30,0.00,81.69,支付宝,其它,跨境变声器小喇叭手持搞笑喊话器整蛊创意话筒大嘴巴新奇玩具批发	
1570788881879129210	,2026032010002001210534158957	,FI960100FDO000526032002411525510	,	,2026-03-20 13:22:46,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.03,81.66,支付宝,其它,1688增值服务-1688-极速周转-服务费(5102717329604463207)	
1570742150836035731	,2026032023001835731425083047	,T50060NP5101772796816995617	,黄鸭子儿童沙滩玩具套装海边户外玩沙戏水沙滩桶挖沙工具沙滩铲子	,2026-03-20 13:23:50,**志(166******59)	,48.03,0.00,129.69,支付宝,其它,黄鸭子儿童沙滩玩具套装海边户外玩沙戏水沙滩桶挖沙工具沙滩铲子	
1570788877275429210	,2026032010002001210534082031	,FI960100FDO001126032002411360380	,	,2026-03-20 13:23:52,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.09,129.60,支付宝,其它,1688增值服务-1688-极速周转-服务费(5101772796816995617)	
1571141862216400301	,2026032010002001300574358460	,02960100030022426032000888703423	,	,2026-03-20 13:30:45,****y	,18.30,0.00,147.90,支付宝,其它,1688增值服务-先采后付保理贴现:5102285258882893720	
1571120449245000071	,2026032010002001070565871382	,02960100030022426032000888696727	,	,2026-03-20 13:30:45,****y	,18.30,0.00,166.20,支付宝,其它,1688增值服务-先采后付保理贴现:5102612605396893720	
1570788980181129210	,2026032010002001210534356040	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030022426032000888703423	,	,2026-03-20 13:30:46,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.11,166.09,支付宝,其它,1688增值服务-先采后付提前回款费用-5102285258882893720	
1571076315592200271	,2026032010002001270580990636	,02960100030022426032000888712197	,	,2026-03-20 13:31:59,****y	,29.00,0.00,195.09,支付宝,其它,1688增值服务-先采后付保理贴现:5102299802744583542	
1571159323547500341	,2026032010002001340518143583	,02960100030022426032000888690921	,	,2026-03-20 13:32:00,****y	,11.30,0.00,206.39,支付宝,其它,1688增值服务-先采后付保理贴现:3291087867107409485	
1570789016307729210	,2026032010002001210534149225	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030022426032000888696727	,	,2026-03-20 13:31:48,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.11,206.28,支付宝,其它,1688增值服务-先采后付提前回款费用-5102612605396893720	
1570788832881529210	,2026032010002001210534145741	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030022426032000888712197	,	,2026-03-20 13:32:00,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.17,206.11,支付宝,其它,1688增值服务-先采后付提前回款费用-5102299802744583542	
1570788790803529210	,2026032010002001210534076209	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030022426032000888690921	,	,2026-03-20 13:32:01,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.07,206.04,支付宝,其它,1688增值服务-先采后付提前回款费用-3291087867107409485	
1571103279635500631	,2026032010002001630534060407	,02960100030022426032000888702619	,	,2026-03-20 13:33:31,****y	,18.58,0.00,224.62,支付宝,其它,1688增值服务-先采后付保理贴现:3291081207340993259	
1570788937450629210	,2026032010002001210534277519	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030022426032000888702619	,	,2026-03-20 13:33:32,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.11,224.51,支付宝,其它,1688增值服务-先采后付提前回款费用-3291081207340993259	
1571124906326400561	,2026032010002001560509363354	,02960100030022426032000888710509	,	,2026-03-20 13:34:22,****y	,48.90,0.00,273.41,支付宝,其它,1688增值服务-先采后付保理贴现:3291087794294871561	
1571088109954500781	,2026032010002001780587488941	,02960100030022426032000888710521	,	,2026-03-20 13:34:25,****y	,28.82,0.00,302.23,支付宝,其它,1688增值服务-先采后付保理贴现:5102367624354745346	
1570788996543029210	,2026032010002001210534141692	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030022426032000888710509	,	,2026-03-20 13:34:23,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.29,301.94,支付宝,其它,1688增值服务-先采后付提前回款费用-3291087794294871561	
1570789010059129210	,2026032010002001210534003984	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030022426032000888710521	,	,2026-03-20 13:34:26,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.17,301.77,支付宝,其它,1688增值服务-先采后付提前回款费用-5102367624354745346	
1571151108066900821	,2026032010002001820563525278	,02960100030022426032000888722083	,	,2026-03-20 13:35:15,****y	,32.00,0.00,333.77,支付宝,其它,1688增值服务-先采后付保理贴现:3291706380929009386	
1570789046088429210	,2026032010002001210534201230	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030022426032000888722083	,	,2026-03-20 13:35:16,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.19,333.58,支付宝,其它,1688增值服务-先采后付提前回款费用-3291706380929009386	
1570782938180302401	,2026031023001802401408756657	,T50060NP5099460807509958126	,儿童仿真清洁工具推车过家家吸尘器扫把拖布套装清洁卫生玩具	,2026-03-20 13:44:19,2088************0156	,38.57,0.00,372.15,支付宝,交易分账,聚宝盆严选_超链商家收款_订单号:5099460807509958126(5099460807509958126)	
1570796492980767531	,2026031022001867531412693215	,T50060NP5099896584179096940	,新款宝宝戏水玩具太阳花遇水开花花洒男女孩洗澡喷水玩具礼物	,2026-03-20 13:44:19,2088************0156	,18.00,0.00,390.15,支付宝,交易分账,聚宝盆严选_超链商家收款_订单号:5099896584179096940(5099896584179096940)	
1570787002811451031	,2026030922001851031409508477	,T50060NP5099600342849729933	,儿童浴室冰淇淋泡泡制造机沐浴洗澡浴室儿童戏水互动玩具	,2026-03-20 13:44:25,2088************0156	,30.55,0.00,420.70,支付宝,交易分账,聚宝盆严选_超链商家收款_订单号:5099600342849729933(5099600342849729933)	
1570782839979602401	,2026031023001802401408978105	,T50060NP5099636126046958126	,儿童仿真清洁工具推车过家家吸尘器扫把拖布套装清洁卫生玩具	,2026-03-20 13:44:27,2088************0156	,38.57,0.00,459.27,支付宝,交易分账,聚宝盆严选_超链商家收款_订单号:5099636126046958126(5099636126046958126)	
1570719620209041801	,2026031023001841801457275862	,T50060NP3286526991603735970	,婴儿童戏水玩具吸盘转转乐黄鸭水车浴室花洒男女宝宝洗澡玩具	,2026-03-20 13:44:30,2088************0156	,14.57,0.00,473.84,支付宝,交易分账,一六发发餐饮_超链商家收款_订单号:3286526991603735970(3286526991603735970)	
1570719576280341801	,2026031023001841801457013468	,T50060NP3286530735681735970	,婴儿童戏水玩具吸盘转转乐黄鸭水车浴室花洒男女宝宝洗澡玩具	,2026-03-20 13:44:30,2088************0156	,15.07,0.00,488.91,支付宝,交易分账,一六发发餐饮_超链商家收款_订单号:3286530735681735970(3286530735681735970)	
